Review Name,Review Text,Review Time,Rating,Sentiment,Label
Du Nguyen,Mạng ổn đinh,8 tháng trước,5 sao,Tích cực,1
Thạnh FPT,Quá tuyệt vời.🥰🥰🥰🥰🥰🥰🥰🥰🥰 …,2 tháng trước,5 sao,Tích cực,1
Oanh Đặng,"Mạng ổn định, Nhân viên tư vấn nhiệt tình",2 năm trước,5 sao,Tích cực,1
quyết cao,Dịch vụ tốt. Truyền hình fpt sài mượt. Đa dạng nội dung.,3 năm trước,5 sao,Tích cực,1
Thuong Nguyen xuan,"văn phòng thoáng mát, dịch vụ ok",2 năm trước,5 sao,Tích cực,1
Suong Nguyen,"Mạng chuẩn,truyền hình bao nét",2 năm trước,5 sao,Tích cực,1
Nha Nguyễn,"Nhân viên thân thiện,  phục vụ tốt",2 năm trước,5 sao,Tích cực,1
nhung tran,Chất lượng dịch vụ quá tuyệt vời! Thank,8 năm trước,5 sao,Tích cực,1
Linh Lê Thị Thu,Noi nay that la tao lao do nha mac du minh khong biet no nay he he,7 năm trước,3 sao,Trung tính,2
DƯƠNG ĐÌNH KHOA,"phục vụ rất tốt, cảm ơn công ty",8 năm trước,5 sao,Tích cực,1
Tưởng Vũ,Dịch vụ fpt quy nhơn rất tốt,8 năm trước,5 sao,Tích cực,1
Lam Xu Nau,Ranh giới biển bao hết khu này,4 năm trước,3 sao,Trung tính,2
Phương Lương Thị,"Mạng nhanh, livetream tốt",2 năm trước,5 sao,Tích cực,1
Văn Xung Lê,dịch vụ rất tốt,8 năm trước,5 sao,Tích cực,1
Đinh Linh Dang,Vui vẻ niềm nở,4 năm trước,4 sao,Tích cực,1
Anh Nguyễn Vũ,1 nơi tuyệt vời,4 năm trước,5 sao,Tích cực,1
Mạnh Cao Xuân,Hạ tầng ok!,4 năm trước,4 sao,Tích cực,1
Hùng Võ Thái,Khu công nghiệp,2 năm trước,3 sao,Trung tính,2
Dinh vu Tran,Tạm ổn!,4 năm trước,4 sao,Trung tính,2
phuong ha,tạm được,5 năm trước,4 sao,Trung tính,2
Hải Sơn Phạm,View đẹp,4 năm trước,5 sao,Tích cực,1
Dung Nguyen,Khá ổn,4 năm trước,4 sao,Trung tính,2
dung nguyen,fpt là được nhất,8 năm trước,5 sao,Tích cực,1
Quang Xuân,Đẹp,2 năm trước,5 sao,Tích cực,1
Tùng Nguyễn Dương,fpt tuyệt vời,7 năm trước,5 sao,Tích cực,1
baoanh phan,bt,3 năm trước,2 sao,Trung tính,2
Lưu Trữ2,tốt,7 năm trước,5 sao,Tích cực,1
Sơn Đức,Tạm ổn,8 năm trước,4 sao,Trung tính,2
Viet Tan,Ổn,4 năm trước,5 sao,Tích cực,1
truong thanh,Nơi đáng yêu,4 năm trước,5 sao,Tích cực,1
takatori kohei (coolkohei),Việt Nam đang phát triển,5 năm trước,4 sao,Tích cực,1
KHƯƠNG NGUYỄN,Tốt,8 năm trước,5 sao,Tích cực,1
trinh hoangthi,"Lắp đặt internet, mạng wifi fpt dùng ok, truyền hình thì đa dạng kênh, lắp đặt nhanh, tư vấn hỗ trợ nhiệt tình.",một tuần trước,5 sao,Tích cực,1
Viết Cầm Phạm,"Nhân viên hỗ trợ nhanh, nhiệt tình, tận tâm, mạng dùng khỏe, ko gặp sự cố, chơi game hay xem video ko bị lag",2 tháng trước,5 sao,Tích cực,1
benie desmondyk,"Mạng internet wifi dùng tốt, hỗ trợ nhanh",một tuần trước,5 sao,Tích cực,1
Nam Nguyen,"Nâng cấp wifi 6 quá mạnh, cả xóm xài ké ngon luôn",5 tháng trước,5 sao,Tích cực,1
tân trần,"Nhân viên tư vấn nhiệt tình, hô trợ nhanh",2 tháng trước,5 sao,Tích cực,1
van trong,"QUÁ THẤT VỌNG VỀ DỊCH VỤ CỦA FPT  Tôi đang là 1 khách hàng của dịch vụ FPT, gói Internet và truyền hình cáp. Tôi viết thư này vì là một người sử dụng dịch vụ lâu dài của công ty nhưng là không nhận được sự hỗ trợ đúng mực, chuyên nghiệp, và được tôn trọng như một người khách hàng đáng nhận được.  01./ Hợp đồng của tôi 12 tháng + 3 tháng miễn phí, đóng phí 1 lần, kết thúc vào 23/10/2023.Sau khi hết hạn, nhân viên có liên hệ đóng phí thì tôi có nhờ bên công ty cho người ghé nhà để làm việc và đóng tiền luôn 1 năm, nhưng công ty báo là không có người nên tạm thời đóng phí thanh toán đến hết 31/10/2023 là 31k. và tôi có thanh toán online vì số tiền nhỏ. Và Nhân viên FPT cũng hứa là sang tháng ghé nhà thu tiền. 2./ Tháng 11, đến hẹn thanh toán tôi có nhận được thông báo đóng tiền online dù trước đó tôi đã nói không đóng online được, và muốn đóng 1 lần 12 tháng tại nhà. Nhưng FPT không có người xuống và tới ngày thì ngắt mạng. Sau đó tôi có liên hệ thì mở mạng rồi mãi mới có người đến nhà thu tiền, nhưng lại chỉ thu 1 tháng ( Lý do là vì còn 1,2 tháng nữa hết năm nên thu tứng tháng, qua năm rồi đóng luôn 1 lần. 3./ Tháng 12, tôi có nhận được thông báo đóng tiền online, nhưng tôi cũng nói là không đóng online được nhờ xuống nhà, nhưng hết bạn này tới bạn khác gọi dù tôi nói là không đóng được, nhân viên cũng rất lịch sự ok nhưng hôm sau bạn khác gọi lại hỏi y như chưa có gọi bao giờ.  Chiều ngày 11/01/2024 có một nhân viên ghé nhà nhưng không gọi trước nên ko có ai ở nhà, chị có nói để hôm sau ghé lại. Sáng ngày 12/01/2024 : nhà tôi là bị cắt mạng.Sau đó có 1 bạn gọi hỏi thông tin cần hỗ trợ, tôi trao đổi rất lịch sự nhưng chưa nói xong bị tắt máy trước  TÓM LẠI TÔI MUỐN GÓP Ý NHƯ THẾ NÀY :  - Dù bên chăm sóc khách hàng có liên hệ để trao đổi thông tin thu tiền nhưng lại không cập nhật vào hệ thống lại yêu cầu của khách hàng, dẫn đến cứ gọi hỏi liên tụ vừa tốn thời gian của công ty lại còn làm phiền khách hàng. - Chưa làm rõ thông tin chưa đóng tiền do lý do gì nhưng tự ý cắt mạng của khách hàng, dù tôi rất mong muôn được đóng tiền => Tôi cảm thấy bị xúc phạm. - Mặc dù biết công ty tiết kiệm chi phí chuyển sang đóng online nhưng bố mẹ tôi dùng dịch vụ bố mẹ đóng tiền nhưng không biết sử dụng online thì phải có bộ phận riêng thu tiền của những đối tượng như thế này chứ.  Tóm lại, rất mong quý công ty xem lại và điều chỉnh lại hệ thống tránh để có nhiều khách hàng phải bức xúc hủy hợp đồng và viết mail góp ý nữa.",9 tháng trước,1 sao,Tiêu cực,0
Thục uyên Huỳnh,"Nhân viên thái độ, làm ăn gian dối, lừa đảo, gài lừa tiền khách hàng",8 tháng trước,1 sao,Tiêu cực,0
Huy Tran,Bắt mạng k nói gì cả. Tới khi hủy thì bảo dùng chưa đủ 2 năm đòi phải gần 1 chịu,11 tháng trước,1 sao,Tiêu cực,0
Lucky heart,Dịch vụ hỗ trợ khách hàng thân thiện. Wifi khỏe thỉnh thoảng hơi yếu nhưng được hỗ trợ miễn phí nên ok.,một năm trước,5 sao,Tích cực,1
Phon Phạm,"Mạng dùng quá tuyệt vời , dịch vụ hỗ trợ tốt",một năm trước,5 sao,Tích cực,1
le duc binh,"Mạng dùng ổn định, nhân viên nhiệt tình.",2 năm trước,5 sao,Tích cực,1
Meat T-Fresh,chất lượng tốt và dịch vụ chăm sóc khách hàng xịn xò,2 năm trước,5 sao,Tích cực,1
Huy Nguyễn,"Dịch vụ hỗ trợ nhanh, gọi là có.",một năm trước,5 sao,Tích cực,1
Tuandat Do,"Mạng dùng ok, nhân viên nhiệt tình",2 năm trước,5 sao,Tích cực,1
Sỹ Nguyễn,"mang dung ok, nhan vien nhiet tinh, lap dat nhanh",2 năm trước,5 sao,Tích cực,1
Chau Hai,"chất lượng khá tốt , wiif ổn định, cảm ơn công ty",3 năm trước,5 sao,Tích cực,1
luan nguyen,"Mạng dùng ổn định, hổ trợ nhanh chóng",3 năm trước,5 sao,Tích cực,1
Nguyễn Việt Hoàng,"Dịch vụ tốt, mạng ổn định",một năm trước,5 sao,Tích cực,1
Hai Thieu,"Mạng dùng ok, nhân viên nhiệt tình",2 năm trước,5 sao,Tích cực,1
Công Hùng Phan,"lắp đặt nhanh, nhân viên chu đáo.",3 năm trước,5 sao,Tích cực,1
Công Hùng Phan,"chất lượng ok, chuyên nghiệp, triển khai nhanh",3 năm trước,5 sao,Tích cực,1
HUY NGUYỄN,Nhân viên bán hàng uy tín.,3 năm trước,5 sao,Tích cực,1
Nguyễn Đại Nghĩa BHNT Cathay Life,Dùng rất ok luôn.,2 năm trước,5 sao,Tích cực,1
Nguyễn Xuân Thanh (NXT),Lua dao dung camera,3 năm trước,1 sao,Tiêu cực,0
Nguyen Dung,Tuyệt vời,3 năm trước,5 sao,Tích cực,1
Quang Tuan,Địa chỉ dã mạo,2 năm trước,1 sao,Tiêu cực,0
Trần Dũng,"Quá tệ khi hết hợp đồng, tụi nhân viên kinh doanb lừa đảo khách hàng bảo 6 tháng thôi nó quất 1 năm, kêu hủu nó k cho huỷ , cm no",một tuần trước,1 sao,Tiêu cực,0
Huynh Huyen,"Nhắc nhở cho các bạn muốn đăng ký mới, nếu muốn hủy gói cước nhà mạng này cực kỳ khó khăn. Đây là câu chuyện của tôi cho các bạn tham khảo: Vì lý do khách quan phải chuyển nhà sang tỉnh khác kế bên, nên tôi phải điện lên tổng đài hai lần báo vẫn không cho hủy, rồi yêu cầu ra quầy giao dịch để nói chuyện. Ra tới quầy vẫn không cho hủy, bắt đi tìm người thay thế gói cước cho mình. Tôi cũng hỏi thăm tìm người thay mà không có, làm hết cách tôi xin tạm dừng cũng không cho nên đành trả nhà về quê(mặc dù cước tôi đã đóng gói 7 tháng, nhưng mới sài được 5 tháng). Để vậy tới tháng thứ 8, chắc là do chưa thấy đóng tiền mạng, nên nhân viên nhà mạng điện cho tôi. Qua lại rất nhiều lần với các nhân viên khác nhau (từ nhân viên chi nhánh, đến tổng đài dịch vụ điện thoại tôi liên tục....), nhưng điểm chung là đều bảo tôi đóng phí cước tháng 8 đó trong khi tôi không dùng, nói chung là chỉ quan tâm đến tiền chứ không quan tâm gì đến khách hàng có dùng dịch vụ mình ổn không. Rồi cũng có 1 anh báo là sẽ đóng hợp đồng với lý do là ""không phát sinh lưu lượng"" trong nhiều tháng. Ảnh bảo tôi đóng tiền nợ tháng 8 đó đi rồi sẽ ngưng dịch vụ. Tôi thực hiện chuyển khoản ngay, và cứ nghĩ như vậy là đã kết thúc. Nhưng không, ức chế vẫn còn kéo dài vì cái router, vì tôi chuyển sang tỉnh khác, nhân viên ở ĐN báo không lấy được router, yêu cầu tôi ra quầy để nộp lại. Nhưng vì công việc bận, không có thời gian ra ĐN để trả. Đến tháng thứ 9 tiếp tục có nhân viên gọi báo nộp cước tháng 9, trong khi tháng 8 đã báo ngừng sử dụng dịch vụ. Tôi ra quầy thì nhân viên lại ca lại bài cũ, vì sao hủy, rồi tìm người thay thế, đền bù hợp đồng..... thiệt quá mệt mỏi, cuối cùng sau một hồi giải thích các kiểu thì yêu cầu tôi đóng cước tháng 9 với lý do không trả router trong tháng trước thì mới cho tôi hủy hợp đồng. Lần này xem như tôi sai vì không kịp trả thiết bị, nên đồng ý đóng tiền.  Tóm lại tôi không chê chất lượng mạng FPT, vì đã dùng cũng gần 3 năm rồi. Tôi chỉ chê cách nhà mạng này giải quyết vấn đề một cách cứng nhắc, chăm sóc khách hàng tệ, nhân viên chỉ quan tâm tiền, tiền.. mà không quan tâm nhu cầu khách hàng của mình đã đáp ứng được chưa. Và mỗi lần trao đổi gặp gỡ là một nhân viên khác nhau, và lại trình bày 1 vấn đề lặp đi lặp lại quá mệt mỏi cho khách hàng. Khi thấy khách hàng không dùng dịch vụ, chưa đóng tiền thì nhân viên niềm nở hỏi thăm, có vấn đề rồi thì đẩy qua đẩy lại các bộ phận khác, trông quá giả tạo.",4 tháng trước,1 sao,Tiêu cực,0
Vĩnh Nguyễn Bá,"Đã gọi và lên trụ sở để hủy gói wf nhưng cả dàn nhân viên trốn tránh không chịu làm việc. Đứa nào như đứa đó nói không không rồi không chịu giải quyết cho khách hàng. Công ty lớn nhưng gọi lúc nào cũng báo nhân viên bận, nhân viên bận ""thịt"" nhau hay gì?",5 tháng trước,1 sao,Tiêu cực,0
duyen anh vu,"Dịch vụ siêu tệ, mạng rất yếu và kém chất lượng. Truyền thông thì bảo mạng mạnh nhất, nhưng video call thì cà giật, kết nối yếu, mạng rớt liên tục. Giờ báo huỷ thì bảo hợp đồng chưa đủ 6 tháng phải phạt tiền. Làm ăn lừa đảo !",6 tháng trước,1 sao,Tiêu cực,0
Thắng Vũ,Mạng thì yếu. Nhân viên khó chịu với khách. Tôi không thích dùng mạng này,5 tháng trước,1 sao,Tiêu cực,0
Vlog Lâm Nguyễn,1 nhà mạng lớn mà làm việc bằng mồm thế kia thì thua rồi,2 tháng trước,1 sao,Tiêu cực,0
Nguyen Cathy,"Trước khi lắp đặt, nhân viên không hề tư vấn về thời hạn hợp đồng cũng như các trường hợp xảy ra khi cắt hợp đồng, khi mình dùng 1 năm k có nhu cầu dùng tiếp muốn hủy hợp đồng thì bắt đền bù hơn 1tr. Mình dùng tiếng đến 2 năm hết hạn hợp đồng muốn hủy lại làm khó làm dễ bắt phải kiếm ng thay thế, không tư vấn đến quầy để hủy. Thái độ nhân viên quá tệ, lừa đảo ng tiêu dùng, mạng không ổn định. Mn nên né gấp",7 tháng trước,1 sao,Tiêu cực,0
Xuân Thái,"Cạn lời, muốn huỷ hợp đồng phải bắt qua tới trụ sở chính, chi nhánh cũng không chấp nhận, xin hứa ko bao giờ sử dụng sản phẩm của FPT nữa.",7 tháng trước,1 sao,Tiêu cực,0
HOÀNG NGUYỄN,"ngày 8/8/2023 có đến chi nhánh đường 2/9 để cắt mạng, dùng 8 ngày đòi tính tiền 1 tháng, nộp 8 ngày không chịu lấy, tôi có bỏ lại thiết bị tại quầy, bảo vệ giật tay tôi mạnh ép tôi lấy thiết bị về còn nói lấy về mới thả tay ra, fpt làm ăn mất dạy, nhân viên hỗn láo, gọi tổng đài thì tổng đài báo dùng 8 ngày tính tiền 8 ngày đến khi ra quầy thanh toán thì làm 1 nẻo, thái độ với khách hàng đến huỷ hợp đồng quá giang hồ. mọi người dùng thì cẩn thận cắt mạng chứ tới nó đánh thêm.",một năm trước,1 sao,Tiêu cực,0
Nguyen Hai (Hai architect),"Nhà mạng FPT làm ăn mất uy tín, mạng thì chậm, hỏng thường xuyên, gọi kỹ thuật sửa cả chục lần vẫn không khắc phục được, đến lúc bực quá báo thanh lý hợp đồng thì nhân viên bảo tự mang thiết bị đến văn phòng này trả lại và làm thanh lý hợp đồng. Lúc lắp thì kỹ thuật đến lắp, cao tút trần nhà, mà lúc tháo bắt chủ nhà tự bắt thang lên tháo mang trả, vô trách nhiệm. Chỉ dùng có 6 ngày của tháng 9 mà bắt phải đóng phí cả tháng 9 mới cho thanh lý hợp đồng, còn bảo là khách hàng thân thiết này nọ, dùng nhiều năm liền mà đối xử với khách như vậy. Quá thất vọng cho cách làm ăn của nhà mạng FPT. Từ nay sẽ không bao giờ sử dụng bất cứ sản phẩm, dịch vụ nào của FPT nữa.",một năm trước,1 sao,Tiêu cực,0
Nhi Vũ Cát,"Né gấp nha mọi người, dịch vụ bên này lúc bắt wf thì nhanh lắm không tư vấn bất kì thông tin gì đến lúc không dùng nữa đến huỷ thì bảo hợp đồng chi này kia các thứ :))) trong khi đó lúc đầu không hề đề cập đến hợp đồng và cũng không hề tư vấn rằng hết hợp đồng 24 tháng mới được hoàn cọc nếu huỷ trước phải đóng phạt 1 triệu mấy đó, chăm sóc khách hàng quá tệ :)) né gấp",9 tháng trước,1 sao,Tiêu cực,0
Myna Do,"Đăng kí gói 6th, đến lúc ko cần dùng đến mạng nữa thì gọi lên tổng đài bảo cắt thì bắt phải dùng 24 tháng vì hợp đồng 24th. Và mình thản nhiên để đó luôn không quan tâm. Đến hôm nay nvien nhắn tin đòi tiền cước. Trong khi đó hợp đồng thì sale chỉ gửi qa zalo, ko hề thông báo là HD 2 năm. Lừa đảo riết quennn.",một năm trước,1 sao,Tiêu cực,0
Hạ Vũ Từ,"Thậm tệ, chưa bgio thấy dịch vụ nào chèn ép khách hàng, nhân viên thì thái độ lồi lõm",7 tháng trước,1 sao,Tiêu cực,0
LING,"Trước khi lắp đặt, nhân viên không hề tư vấn về thời hạn hợp đồng cũng như các trường hợp xảy ra khi cắt hợp đồng. Khi lắp đặt, Nhân viên kỹ thuật cầm máy điện thoại khách hàng rồi cài đặt hay chấp nhận điều khoản gì khách hàng cũng ko biết luôn. Nhưng khi đi báo cắt hợp đồng thì buộc khách hàng phải đóng phí bồi thường hơn 1tr (vì chưa hết 2 năm hợp đồng) thì mới giải quyết. Và mặc dù đã báo cắt rất nhiều lần vì ko sử dụng và ko phát sinh cước trong nhiều tháng nhưng nhân vẫn kiên quyết là nếu ko đóng hơn 1tr tiền bồi thường đó thì vẫn tiếp tục tính phí sử dụng internet các tháng tiếp theo.",một năm trước,1 sao,Tiêu cực,0
41 Nguyễn Thị Cẩm Ly,Nhân viên không chịu hủy hợp đồng dù đã nộp tiền đầy đủ và đã thông báo hủy và cắt từ tháng trước nhưng vì có việc bận bên ngoài nên tháng sau mới đi tới làm thủ tục. Bắt buộc phải nộp luôn tháng hiện tại mới cho làm thủ tục.,một năm trước,1 sao,Tiêu cực,0
Đạt Nguyễn,"nhân viên thái độ lòi lõm, dịch vụ tệ nhất từng thấy, né gấp đi mn",7 tháng trước,1 sao,Tiêu cực,0
